# 합언어 정답(UI/DT/DT_UIRWW dt_UIRW, 58개) — work/password_plan.tsv 에서 만든다(편지 23 = 편지 분홍 글자, 배포용 35 = 새 문구).
# 자판(build.patch_kbd)이 이 음절을 모두 칸에 올린다. 원문 끝 줄바꿈 유무는 그대로.
@	romdata/UI/DT/DT_UIRWW.FBC.z	DT_UISHPMSG.FBC/dt_UIRW.txtbin
0	희망의별\n
1	여기서영원히
2	전하고픈마음
3	우리오빠\n
4	샛별\n
5	소중한사람
6	한송이꽃
7	여름하늘
8	작은기도\n
9	당신과나\n
10	노란천사
11	사랑하는마음\n
12	추억이아파
13	거울바다
14	내여동생
15	모험의시작이다
16	멈춘시간\n
17	태평한머리
18	마음의적\n
19	강하고고귀하게
20	로망의세계\n
21	보름달밤
22	세계의보물\n
23	보스보다강해
24	희귀카드⑭\n
25	숨은카드\n
26	차원의틈
27	초코보좋아
28	만드라고라사랑
29	팝★업이다！\n
30	팝↓하는중！？\n
31	히어로는누구！？\n
32	동료추가☆\n
33	발매기념
34	설마⑬신카드\n
35	넓어지는◎전략
36	노려라칭호왕
37	새가아니다
38	☆★초코한입┏★☆\n
39	У불꽃&얼음У
40	로망이기다려！\n
41	「의」가아니다\n
42	사랑과마음
43	사랑이전부
44	놀러와\n
45	소중한생명
46	강한마음\n
47	정말좋아\n
48	트레저헌트
49	나이츠오브라운드
50	화이트윈드
51	궁니르\n
52	다크브레이크\n
53	멈추지않는로망\n
54	제법이다\n
55	지지않아
56	천재다\n
57	피루엣파드샤\n
