# 아이템 이름(SJIS, DT_ITEM_ALL) — 미감정 겉모양 이름(イカス首輪・アレな野菜・ギトギトの薬 …)은 서로 겹치지 않게
# 재료 이름은 「의」 없이(가죽 발톱), 속성・인물은 「의」(불의 발톱・이르마의 발톱)
# 카드 아이템(п몬스터：기술)은 tools 없이 work/card_words_ko.py 에서 만든 04_item_cards.tsv
@	romdata/DT/DT_ALL.FBC.z	DT_ITEM_ALL.FBC/dt_ITEM_ALL.txtbin
0	녹슨 발톱
2	가죽 발톱
4	나무 발톱
6	청동 발톱
8	구리 발톱
10	철 발톱
12	강철 발톱
14	산호 발톱
16	미스릴 발톱
18	가넷 발톱
20	에메랄드 발톱
22	사파이어 발톱
24	루비 발톱
26	다이아 발톱
28	플래티나 발톱
30	다크 발톱
32	룬 발톱
34	티탄 발톱
36	아다만 발톱
38	크리스탈 발톱
40	오리할콘 발톱
42	다마스커스 발톱
44	왕자의 발톱
46	겐지 발톱
48	이르마의 발톱
50	신룡의 발톱
52	불의 발톱
54	물의 발톱
56	얼음의 발톱
58	번개의 발톱
60	땅의 발톱
62	빛의 발톱
64	금 발톱
66	포이즌 발톱
68	성스러운 발톱
70	블라인 발톱
72	사일런스 발톱
74	슬리플 발톱
76	컨퓨 발톱
78	슬로 발톱
80	절대 발톱
82	길 발톱
84	행복의 발톱
86	언럭키 발톱
88	분노의 발톱
90	돈무브 발톱
92	와이드 발톱
94	크리티컬 발톱
96	보물 발톱
98	기가스 킬러
100	언데드 킬러
102	데몬 킬러
104	드래곤 킬러
106	엘리멘탈 킬러
108	플로터 킬러
120	녹슨 기어
122	라이트 기어
124	핸드 기어
126	암 기어
128	버스터 기어
130	웨어버스터
132	클레이모어
134	아르테미스
136	사룽가
138	코퍼 기어
140	아이언 기어
142	미스릴 기어
144	다크 기어
146	아다만 기어
148	오리할 기어
150	다마스커스 기어
152	츠바이핸더
154	낡은 기어
156	그라비톤
158	어나이얼레이터
160	태고의 기어
162	아수라
164	코테츠
166	키쿠이치몬지
168	마사무네
170	아마노무라쿠모
172	썩은 기어
174	에어브레이커
176	블래스터
178	포스 레이
180	아토믹 레이
182	파동포
184	알타이르
186	카펠라
188	베가
190	시리우스
192	베텔기우스
194	라스 알게티
196	알데바란
198	스피카
200	안타레스
202	아르크투루스
204	포말하우트
206	2식 기어
208	43식 기어
210	76식 기어
212	95식 기어
214	108식 기어
220	녹슨 안장
222	가죽 안장
224	나무 안장
226	청동 안장
228	구리 안장
230	철 안장
232	강철 안장
234	산호 안장
236	미스릴 안장
238	가넷 안장
240	에메랄드 안장
242	사파이어 안장
244	루비 안장
246	다이아 안장
248	플래티나 안장
250	다크 안장
252	룬 안장
254	티탄 안장
256	아다만 안장
258	크리스탈 안장
260	오리할콘 안장
262	다마스커스 안장
264	왕자의 안장
266	겐지 안장
268	볼그의 안장
270	오메가의 안장
272	불의 안장
274	물의 안장
276	얼음의 안장
278	번개의 안장
280	땅의 안장
282	빛의 안장
284	금 안장
286	독 방지 안장
288	성스러운 안장
290	안약 안장
292	침묵 방지 안장
