# DT_ALL 안 작은 SJIS 표 — 각인(ARP_TYPE)・던전 이름・오브젝트・함정・아이템 종류・직업
# 각인 한 글자: 한자 음독, 겹치면 뜻 글자(守 방・殻 셸・避 민・覚 억・歩 돈・遅 슬・停 마・魔 악・精 령・乱 혼・罠/ワ 함)
@	romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin
1	об:아무것도 없는 상태
3	금
4	о금:녹슬지 않는다
6	주
7	о주:저주받아 있다
9	성
10	о성:저주받지 않는다
12	삼
13	о삼:３방향으로 공격할 수 있다
15	절
16	о절:단련・합성┏
18	복
19	о복:레벨이 오르기 쉽다
21	전
22	о전:길이 모이기 쉽다
24	보
25	о보:아이템이 나오기 쉽다
27	빈
28	о빈:적이 아무것도 안 떨어뜨린다
30	만
31	о만:배가 고파지지 않는다
33	경
34	о경:배가 잘 안 고파진다
36	중
37	о중:배가 쉽게 고파진다
39	도
40	о도:도둑맞지 않는다
42	방
43	о방:방어력이 오른다
45	공
46	о공:공격력이 오른다
48	회
49	о회:ＨＰ 자연 회복 업
51	피
52	о피:ＨＰ가 자연 회복되지 않는다
54	명
55	о명:최대 ＨＰ 업
57	기
58	о기:ＳＰ 자연 회복 업
60	미
61	о미:ＳＰ가 자연 회복되지 않는다
63	정
64	о정:적을 깨우지 않고 걷는다
66	함
67	о함┼:함정을 막는다
69	필
70	о필:크리티컬 업
72	민
73	о민:회피 업
75	견
76	о견:적의 위치를 안다
78	지
79	о지:층의 모습을 안다
81	억
82	о억:미니맵을 잊지 않는다
84	식
85	о식:주운 아이템을 감정한다
87	원
88	о원:아이템을 멀리까지 찬다
90	화
91	о화:불 속성으로 공격한다
93	화
94	о화:불 속성에 강하다
96	수
97	о수:물 속성으로 공격한다
99	수
100	о수:물 속성에 강하다
102	빙
103	о빙:얼음 속성으로 공격한다
105	빙
106	о빙:얼음 속성에 강하다
108	뇌
109	о뇌:번개 속성으로 공격한다
111	뇌
112	о뇌:번개 속성에 강하다
114	토
115	о토:땅 속성으로 공격한다
117	토
118	о토:땅 속성에 강하다
120	광
121	о광:빛 속성으로 공격한다
123	광
124	о광:빛 속성에 강하다
126	무
127	о무:속성 없음
129	리
130	о┼리┼:모든 나쁜 효과를 막는다
132	독
133	о독:가끔 독에 걸리게 한다
135	독
136	о독:독을 막는다
138	독
139	о독:독에 걸린다
141	면
142	о면:가끔 수면에 걸리게 한다
144	면
145	о면:수면을 막는다
147	면
148	о면:수면에 걸린다
150	묵
151	о묵:가끔 침묵에 걸리게 한다
153	묵
154	о묵:침묵을 막는다
156	봉
157	о봉:침묵에 걸린다
159	암
160	о암:가끔 암흑에 걸리게 한다
162	암
163	о암:암흑을 막는다
165	암
166	о암:암흑에 걸린다
168	혼
169	о혼:가끔 혼란에 걸리게 한다
171	혼
172	о혼:혼란을 막는다
174	혼
175	о혼:혼란에 걸린다
177	돈
178	о돈:가끔 돈무브에 걸리게 한다
180	돈
181	о돈:돈무브를 막는다
183	돈
184	о돈:돈무브에 걸린다
186	슬
187	о슬:가끔 슬로에 걸리게 한다
189	슬
190	о슬:슬로를 막는다
192	우
193	о우:슬로에 걸린다
195	속
196	о속:헤이스트를 막는다
198	속
199	о속:헤이스트 상태가 된다
201	강
202	о강:프로테스 상태가 된다
204	셸
205	о셸:셸 상태가 된다
207	재
208	о재:리레이즈 상태가 된다
210	마
211	о마:가끔 스턴에 걸리게 한다
213	마
214	о마:스턴을 막는다
216	퇴
217	о퇴:넉백을 막는다
219	사
220	о사:언데드에 강하다
222	용
223	о용:용족에 강하다
225	비
226	о비:날아다니는 적에 강하다
228	거
229	о거:거인족에 강하다
231	악
232	о악:악마족에 강하다
234	령
235	о령:엘리멘탈족에 강하다
237	퇴
240	속
243	강
246	강
249	셸
252	셸
255	셸
258	셸
261	셸
264	재
267	재
270	한
273	반
276	삭
279	불
282	불
285	불
288	노
291	노
294	노
297	관
298	о관:적을 꿰뚫고 공격
300	폭
301	о폭:명중한 곳에서 폭발한다
303	기
304	о기┼:먼 적을 공격할 수 있다
306	망
309	망
312	망
# 던전 이름 — 그림(dgnbanner.NAMES)과 같은 이름, 글자라 띄어쓰기는 살림
@	romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin
1	사막의 탑
3	수수께끼 미궁
5	불의 수호자
7	물의 수호자
9	빛의 수호자
11	어둠의 수호자
13	초코보의 추억
15	고대 유적
17	게일 시장의 기억
19	시드의 기억
21	프레이아의 기억
23	메아의 기억
25	시로마의 기억
27	해리의 기억
29	샤를로트의 기억
31	플로라의 기억
33	마리스의 기억
35	로디의 기억
37	클레어의 기억
39	볼그의 기억
41	로체 신부의 기억
43	메디트의 기억
45	스텔라의 기억
47	아무리의 기억
49	다들러의 기억
51	크로마의 기억
53	전생의 불꽃
55	대해원의 주인
57	성스러운 심판
59	위대한 용왕
61	불과 얼음
63	던전 오브 히어로!
65	이상한 던전
67	테스트
69	듀얼 룸
71	던전 상점
73	큰 방
@	romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN_OBJ.FBC/dt_DGN_CMN_OBJ.txtbin
1	직업 변경 크리스탈
3	직업 변경 패널
9	모노리스
11	전송 장치
13	불의 문
15	물의 문
17	수정의 문
19	퍼즐의 문
21	※삭제했습니다
23	수정의 문 부품1
25	수정의 문 부품2
27	책장
29	테이블
31	로커
33	콘솔
35	프레임
37	윙
39	엔진
41	오메가의 눈
43	모그리
45	상점
47	상점 상자
51	불의 수호자의 고치
53	불의 수호자의 고치(깨짐)
55	물의 수호자의 고치
57	물의 수호자의 고치(깨짐)
59	빛의 수호자의 고치
61	빛의 수호자의 고치(깨짐)
63	고대 유적 98F 문(중앙)
65	고대 유적 98F 문(왼쪽)
67	고대 유적 98F 문(오른쪽)
69	크로마의 지팡이
71	상점 상자의 이펙트
# 함정 이름 — 로그 「{10}}0~ 함정이다!」 에 들어감
@	romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN_TRA.FBC/dt_DGN_CMN_TRA.txtbin
1	스팀
3	지뢰
5	대지뢰
7	낙석
9	대야
11	가짜 계단
13	구덩이
15	스프링
17	직업 변경
19	워프
21	경보
23	불러들이기
25	저주
27	쿠사르
29	녹
31	맵 망각
33	파이어
35	블리자드
37	선더
39	플레어
41	메테오
43	아스필
45	배고파뇨
47	만푸크
49	포이즌
51	블라인
53	헤이스트
55	돈무브
57	슬로
59	사일런스
61	슬리플
63	케알
65	불의 바닥
67	얼음 바닥
69	듀얼 룸
71	던전 상점
73	개조 박스
@	romdata/DT/DT_ALL.FBC.z	DT_ITEM_TYPE.FBC/dt_ITEM_TYPE.txtbin
0	발톱
1	발톱
2	안장
3	안장
4	목걸이
5	목걸이
6	음식
7	채소
8	약
9	약
10	물건
11	잡화
12	책
13	책
15	저주
17	디스펠
@	romdata/DT/DT_ALL.FBC.z	DT_PLY_JOBPARAM.FBC/dt_PLY_JOBPARAM.txtbin
0	스핑
1	나이트
2	용기사
3	암흑기사
4	닌자
5	시프
6	학자
7	흑마도사
8	백마도사
9	무희
10	적마도사
11	히어로X
12	시드
