# 자동 생성(tools/pudauto.py) — 손으로 고치지 말고 표(card_ko.tsv·FRIENDS·MENU)를 고칠 것
romdata/PUD/deck/ja/cardgroup.bin	0	만드라족
romdata/PUD/deck/ja/deck_card_data.dcd	0	바하무트
romdata/PUD/deck/ja/deck_card_data.dcd	1	시바
romdata/PUD/deck/ja/deck_card_data.dcd	2	이프리트
romdata/PUD/deck/ja/deck_card_data.dcd	3	카벙클
romdata/PUD/deck/ja/deck_card_data.dcd	4	아다만타이마이
romdata/PUD/deck/ja/deck_card_data.dcd	5	유니콘
romdata/PUD/deck/ja/deck_card_data.dcd	6	사보텐더
romdata/PUD/deck/ja/deck_card_data.dcd	7	라무
romdata/PUD/deck/ja/deck_card_data.dcd	8	봄
romdata/PUD/deck/ja/deck_card_data.dcd	9	라미아
romdata/PUD/deck/ja/deck_card_data.dcd	10	피닉스
romdata/PUD/deck/ja/deck_card_data.dcd	11	오딘
romdata/PUD/deck/ja/deck_card_data.dcd	12	타이탄
romdata/PUD/deck/ja/deck_card_data.dcd	13	고블린
romdata/PUD/deck/ja/deck_card_data.dcd	15	철거인
romdata/PUD/deck/ja/deck_card_data.dcd	16	톤베리
romdata/PUD/deck/ja/deck_card_data.dcd	17	케트 시
romdata/PUD/deck/ja/deck_card_data.dcd	18	리바이어선
romdata/PUD/deck/ja/deck_card_data.dcd	19	미스트 드래곤
romdata/PUD/deck/ja/deck_card_data.dcd	20	비스마르크
romdata/PUD/deck/ja/deck_card_data.dcd	21	티폰
romdata/PUD/deck/ja/deck_card_data.dcd	22	오메가
romdata/PUD/deck/ja/deck_card_data.dcd	23	알테마 웨폰
romdata/PUD/deck/ja/deck_card_data.dcd	24	라그나로크
romdata/PUD/deck/ja/deck_card_data.dcd	25	신룡
romdata/PUD/deck/ja/deck_card_data.dcd	26	초코보
romdata/PUD/deck/ja/deck_card_data.dcd	27	길가메시
romdata/PUD/deck/ja/deck_card_data.dcd	28	만드라 레드
romdata/PUD/deck/ja/deck_card_data.dcd	29	만드라고라
romdata/PUD/deck/ja/deck_card_data.dcd	30	만드라 프린스
