# 카드 게임 UI 문구 — 대전 로그·캐릭터·칭호·정형문·통신·Wi-Fi·덱·무선·이름 입력
# 대전 로그는 조각을 이어 붙인다(「이름」+は+「카드」+を召喚した！) — 카드 게임은 조사 자동 선택이 안 돼 「은(는)」「을(를)」 꼴.
# ㎝㎞㎜♪ = 글꼴 속 이모티콘 그대로 · %ls %d 그대로
romdata/PUD/pub/pubmain/ja/battletext.bin.z	0	은(는)
romdata/PUD/pub/pubmain/ja/battletext.bin.z	1	의
romdata/PUD/pub/pubmain/ja/battletext.bin.z	2	에게
romdata/PUD/pub/pubmain/ja/battletext.bin.z	3	을(를) 소환했다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	4	공격 턴!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	5	상대의 공격을 가드했다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	6	은(는) CP가 모자라다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	7	크리스탈 어빌리티 봉인 중!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	8	가드 어빌리티
romdata/PUD/pub/pubmain/ja/battletext.bin.z	9	화상을 입었다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	10	독에 걸렸다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	11	얼어붙었다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	12	마비됐다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	13	헤이스트 효과가 붙었다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	14	슬로 효과가 붙었다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	15	CP가
romdata/PUD/pub/pubmain/ja/battletext.bin.z	16	개 파괴됐다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	17	스테이터스를 리프레시!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	18	CP가 모두 같은 색이 됐다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	19	개 차지했다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	20	개 빼앗겼다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	21	크리스탈 어빌리티가 봉인됐다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	22	프로테스 효과가 붙었다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	23	가드 브레이크에\n실패했다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	24	서로\n상황을 살피고 있다
romdata/PUD/pub/pubmain/ja/battletext.bin.z	25	분위기가\n긴장되었다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	26	분위기가\n과열된다!
romdata/PUD/pub/pubmain/ja/battletext.bin.z	27	과열이 이어지고 있다!
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	0	초코보
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	1	사하긴
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	2	골렘
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	3	철거인
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	4	베히모스
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	5	돌 군
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	6	히어로X
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	7	초커즈
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	8	시로마
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	9	프레이아
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	10	메아
romdata/PUD/pub/pubmain/ja/charactertext.bin.z	11	Mr모그리
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	0	견습 듀얼리스트
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	1	１０급\n풋내기 히어로
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	2	９급\n떠돌이 듀얼리스트
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	3	８급\n밑바닥 수행 중
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	4	７급\n그저 운이 좋을 뿐
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	5	６급\n종잡을 수 없는 녀석
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	6	５급\n제법 몸에 익었다
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	7	４급\n상상 속에선 히어로
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	8	３급\n그럭저럭 하는 녀석
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	9	２급\n운이 아니라 실력?
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	10	１급\n기대되는 듀얼리스트
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	11	초단\n반쪽짜리 히어로
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	12	２단\n나름 유명인
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	13	３단\n추리의 달인 승부사
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	14	４단\n수읽기는 프로급
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	15	５단\n세상의 중심은 나
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	16	６단\n날카로운 내 수읽기
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	17	７단\n신기를 부리는 녀석
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	18	８단\nＷＡ・ＺＡ・ＳＨＩ
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	19	９단\nＰＵＤ히어로
romdata/PUD/pub/pubresult/pubresult_shougou_ja_.dat.z	20	히어로 위의 히어로
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	0	딱 한 번만 더\n부탁드립니다!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	1	한 번 더\n대전하고 싶어요!!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	2	연전!연전!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	3	좀 쉬어요㎝
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	4	졌습니다…!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	5	완패다…!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	6	너무 강해!!!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	7	분해요㎞
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	8	아까웠는데～!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	9	조금만 더 하면\n이길 뻔했는데!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	10	위험했다…
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	11	막상막하군!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	12	좋은 승부였어～㎝
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	13	봤어?!\n방금 그 멋진 싸움㎜
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	14	어때!\n항복이냐～♪
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	15	연습해서\n다시 올게요…㎞
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	16	졸려졌어요…㎞
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	17	즐거웠어～㎜
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	18	멋진 시간을\n고마워요～!
romdata/PUD/pub/pubresult/pubresult_teikei_ja_.dat.z	19	또 만나요♪
romdata/PUD/pub/pubresult/textdata_ja_.dat.z	0	상대 플레이어가 접속을 끊어서\n대전을 종료합니다
romdata/PUD/pub/pubresult/textdata_ja_.dat.z	1	친구 목록에 추가했습니다
romdata/PUD/pub/pubresult/textdata_ja_.dat.z	2	친구 목록이 가득 찼습니다\n친구 목록에는 ２０명까지만 등록할 수 있으니\n새로 등록하려면\n누군가를 친구 목록에서 지워 주세요
romdata/PUD/pub/pubresult/textdata_ja_.dat.z	3	이미 친구 목록에 등록되어 있습니다
romdata/PUD/pub/pubresult/textdata_ja_.dat.z	4	상대 플레이어의 응답이 없습니다\n시간이 다 되어 대전을 종료합니다
romdata/PUD/pub/errortext_ja_.dat.z	0	Wi-Fi 커넥션에\n접속할 수 없습니다.\n자세한 내용은 사용 설명서를\n참조해 주세요.
romdata/PUD/pub/errortext_ja_.dat.z	1	Wi-Fi 커넥션이 혼잡하거나\n서비스가 중지되어\n접속할 수 없습니다.\n잠시 후 다시 시도해 주세요.
romdata/PUD/pub/errortext_ja_.dat.z	2	고객님의 Wi-Fi 커넥션 ID는 오랫동안\n사용되지 않아 삭제되었습니다.\n자세한 내용은 설명서를 참조해 주세요.
romdata/PUD/pub/errortext_ja_.dat.z	3	이 소프트웨어의\nWi-Fi 커넥션 서비스는\n종료되었습니다.\n이용해 주셔서 감사합니다.
romdata/PUD/pub/errortext_ja_.dat.z	4	액세스 포인트가 혼잡하여\n접속할 수 없습니다.\n잠시 후 다시 시도해 주세요.
romdata/PUD/pub/errortext_ja_.dat.z	5	액세스 포인트를 찾을 수 없습니다.\n액세스 포인트에 가까이 가서\n다시 시도해 주세요.
romdata/PUD/pub/errortext_ja_.dat.z	6	접속할 수 있는 액세스 포인트를\n찾을 수 없습니다.\nWi-Fi 커넥션 설정에서\n접속 설정을 확인해 주세요.
romdata/PUD/pub/errortext_ja_.dat.z	7	닌텐도 Wi-Fi USB 커넥터에\n접속할 수 없습니다.\nWi-Fi 커넥션 설정에서\n닌텐도 Wi-Fi USB 커넥터의\n접속을 확인해 주세요.
romdata/PUD/pub/errortext_ja_.dat.z	8	Wi-Fi 커넥션에\n접속할 수 없습니다.\nWi-Fi 커넥션 설정에서\n접속 설정을 확인해 주세요.
romdata/PUD/pub/errortext_ja_.dat.z	9	상대로부터 응답이 없습니다.\n상대가 이미 Wi-Fi 커넥션에\n접속하지 않았거나 상대 친구 목록에서\n등록이 지워졌을 수 있습니다.
romdata/PUD/pub/errortext_ja_.dat.z	10	통신 오류로 Wi-Fi 커넥션에서\n연결이 끊어졌습니다.
romdata/PUD/pub/errortext_ja_.dat.z	11	통신 오류가 발생했습니다.
romdata/PUD/pub/errortext_ja_.dat.z	12	다운로드에 실패했습니다.
