# 그림책 게임 설명(mgentryphase/text/ja/expl·trial) 고유 쪽 30 — 원문<TAB>번역. tools/pudauto.py 가 쪽마다 펼친다(jc 는 ja 번역 공유).
# 원문 열은 work/pud_src.tsv 그대로(열쇠). ＜ルール＞=＜룰＞ · ＜アドバイス＞=＜조언＞ · 말투 = 다정한 반말
{1B}B＜ルール＞{1B}{1B}\nチョコボにタッチをして、\n{1B}Rパワーポイント{1B}{1B}を引っ張り\nチョコボを走らせよう！\n引っ張る長さによって、チョコボの\n進む距離が変わるぞ！{00}	{1B}B＜룰＞{1B}{1B}\n초코보를 터치해서\n{1B}R파워 포인트{1B}{1B}를 당겨\n초코보를 달리게 하자!\n당기는 길이에 따라 초코보가\n나아가는 거리가 달라져!{00}
{1B}B＜ルール＞{1B}{1B}\nキャラクターの後にある{1B}R戦士の魂{1B}{1B}に\n３回体当たりすると破壊できるよ。\n全ての{1B}R戦士の魂{1B}{1B}を破壊すると\n勝ちになるよ。\n{00}	{1B}B＜룰＞{1B}{1B}\n캐릭터 뒤에 있는 {1B}R전사의 혼{1B}{1B}에\n３번 몸통 박치기하면 부술 수 있어.\n모든 {1B}R전사의 혼{1B}{1B}을 부수면\n이기는 거야.\n{00}
{1B}B＜アドバイス＞{1B}{1B}\n画面右下のアイテムアイコンで\nアイテムウィンドウを開き、\nアイテムを選択してつかう事で\nゲームを有利に進める事ができるよ。{00}	{1B}B＜조언＞{1B}{1B}\n화면 오른쪽 아래 아이템 아이콘으로\n아이템 창을 열고\n아이템을 골라 쓰면\n게임을 유리하게 이끌 수 있어.{00}
{1B}B＜ルール＞{1B}{1B}\nチョコボを魔石に当てると１ポイントが手に入ります。\n同じ色の魔石がぶつかるようにすると\nポイントがたくさんもらえるよ。\nポイントが多い人が勝ちになります。{00}	{1B}B＜룰＞{1B}{1B}\n초코보를 마석에 맞히면 １포인트를 얻어요.\n같은 색 마석끼리 부딪치게 하면\n포인트를 많이 받을 수 있어.\n포인트가 많은 사람이 이겨요.{00}
{1B}B＜ルール＞{1B}{1B}\nタッチペンで{1B}R書いた線が\n葉っぱになって{1B}{1B}チョコボを高く\n飛ばしてくれるよ。\n誰よりも先に豆の木の\nテッペンを目指そう！{00}	{1B}B＜룰＞{1B}{1B}\n터치펜으로 {1B}R그린 선이\n잎사귀가 되어{1B}{1B} 초코보를 높이\n날려 줘.\n누구보다 먼저 콩나무\n꼭대기를 노리자!{00}
{1B}B＜ルール＞{1B}{1B}\n大きな葉っぱよりも{1B}R小さな\n葉っぱの方が高く飛べる{1B}{1B}けど\nボムがいるので気をつけて\n飛んでね。{00}	{1B}B＜룰＞{1B}{1B}\n큰 잎사귀보다 {1B}R작은\n잎사귀가 더 높이 날 수 있지{1B}{1B}만\n봄이 있으니까 조심해서\n날아 줘.{00}
{1B}B＜ルール＞{1B}{1B}\n下画面の虫眼鏡をタッチペンで\nスライドさせて、{1B}R黒こげの\nチョコボの子{1B}{1B}を探そう。{00}	{1B}B＜룰＞{1B}{1B}\n아래 화면의 돋보기를 터치펜으로\n밀어서 {1B}R까맣게 탄\n아기 초코보{1B}{1B}를 찾자.{00}
{1B}B＜ルール＞{1B}{1B}\nチョコボの子を見つけたら\n上画面の、{1B}R真ん中に合わせて\nあげてね。{1B}{1B}{00}	{1B}B＜룰＞{1B}{1B}\n아기 초코보를 찾으면\n위 화면 {1B}R한가운데에 맞춰\n줘.{1B}{1B}{00}
{1B}B＜ルール＞{1B}{1B}\nユニコーンの音楽隊が鳴らした\n楽器とリズムを覚えよう。\n覚えたら、次の小節でリズムに\nあわせて{1B}R楽器のマークに\n移動して音楽隊の真似しよう！{1B}{1B}{00}	{1B}B＜룰＞{1B}{1B}\n유니콘 음악대가 울린\n악기와 리듬을 외우자.\n외웠으면 다음 마디에서 리듬에\n맞춰 {1B}R악기 마크로\n옮겨 가서 음악대를 따라 하자!{1B}{1B}{00}
{1B}B＜ルール＞{1B}{1B}\n楽器のマークをタッチすると\nチョコボが移動するよ。\n{1B}R音が鳴る前に楽器のマークへ\n移動{1B}{1B}しておくのがコツだよ！{00}	{1B}B＜룰＞{1B}{1B}\n악기 마크를 터치하면\n초코보가 옮겨 가.\n{1B}R소리가 나기 전에 악기 마크로\n옮겨{1B}{1B} 두는 게 요령이야!{00}
