458	초코보!\n아직 네가 글자를 읽을 줄 아는지\n망설였지만 그래도\n고마운 마음을 케이크 대신 전할게\n정말 고마워!노력해 줘서!\n그런데 요즘 묘하게\n몬스터가 강해진 것 같아\n{ESC}PK}1~샛별{ESC}WT}1~처럼 우리가 서포트할게!\n조건은 있지만\n발톱 강화는 우리 대장간에 맡겨!
459	초코보 씨 덕분에\n물이 깨끗해졌어요\n정말 고맙습니다\n키워 온 추억들을\n이렇게 떠올릴 수 있었어요\n제 기억이 제자리로 돌아온 것도\n{ESC}PK}1~노란{ESC}WT}1~ {ESC}PK}1~천사{ESC}WT}1~ 초코보 씨 덕분이에요\n다음에 오시면 텐트 테라스에서\n시나몬 핫 코코아를\n꼭 대접하게 해 주세요
461	초코보 씨\n정말 감사합니다\n당신 덕분에 우리 교회도\n의지할 신의 힘을…\n이렇게 드디어 되찾았답니다\n혹시 나중에 초코보 씨가\n저주에 걸리는 일이 생기면\n이곳 교회로 와 주세요\n신께 {ESC}PK}1~작은{ESC}WT}1~ {ESC}PK}1~기도{ESC}WT}1~를 올려\n저주를 풀어 드리지요
462	다시 약을 만들 수 있게 된 건\n네 덕분이다 고맙다\n하지만 아직 쓰다 만\n기억이 있는 것 같단 말이지\n노력해도 떠오르지 않는 건…\n요즘 좀 괴롭더라\n{ESC}PK}1~보름달{ESC}WT}1~ {ESC}PK}1~밤{ESC}WT}1~마다 고맙게 생각해\n그러니 편지를 쓰는 거지
463	초코보 덕분에 \n이제 예쁜 꽃향기도 \n치마처럼 어린 봉오리도 \n노란빛으로 활짝 핀 꽃의 모습도 \n제대로 떠올릴 수 있었단다 \n하여튼 꽃이란 좋은 거야 \n모두 무기 같은 나쁜 건 버리고 \n{ESC}PK}1~한{ESC}WT}1~ {ESC}PK}1~송이{ESC}WT}1~ {ESC}PK}1~꽃{ESC}WT}1~을 키우면 되는 거야 \n그러면 평화로운 \n세상이 될 텐데 말이야
464	카아～ 초코보 덕분에\n꽤 옛날 일도\n떠올릴 수 있었어!\n내가 물고기를 아주 좋아한다는 건\n다들 알고 있지만 말이야\n미끼로 낚고 보고 먹고 즐기는 것\n이게 물고기의 멋진 점이지!\n{ESC}PK}1~거울{ESC}WT}1~ 같은 {ESC}PK}1~바다{ESC}WT}1~에서 많이 낚아서\n우아한 물고기의 아름다움을\n미치도록 느껴 보라고!
465	초코보 덕분에\n타이밍 좋게 떠올린 건데\n이건 설명 안 해도 알겠지만\n세상에 마을 녀석들은\n기억을 잃어버렸어\n쓰라리지만 아마 우리 가족도\n기억을 잃었을 거라고 나는 봐\n히어로 초코보도 바쁘겠지만\n괜찮으면 우리 토박이 가족의\n{ESC}PK}1~소중한{ESC}WT}1~ {ESC}PK}1~사람{ESC}WT}1~들 기억을 찾아 줄래?
466	아마 넌 모르겠지만 내 기억을\n되찾아 준 건 너야\n덕분에 해리를 이렇게\n떠올릴 수 있었어\n고마워 초코보\n아직 못 떠올린 것도 있지만\n스스로 꼭 떠올릴 거야\n{ESC}PK}1~사랑하는{ESC}WT}1~ 마을에서 보낸 날들인걸\n코코아 향 나는 이 마을이라면\n{ESC}PK}1~마음{ESC}WT}1~은 그때로 돌아갈 수 있어
468	초코보 덕분이야\n나 클레어를 떠올렸어!\n고마워 초코보!쿠키 줄게!\n난 혼자가 아니었던 거야!\n지금까지 우릴 위해 노력하던\n아빠랑 엄마는 이제\n없지만…\n모두를 위해서 내가 지킬래!\n토끼 같은 {ESC}PK}1~내{ESC}WT}1~ {ESC}PK}1~여동생{ESC}WT}1~ 클레어의\n오빠니까!
469	초코보!있잖아 아까 말야 \n{ESC}PK}1~우리{ESC}WT}1~ {ESC}PK}1~오빠{ESC}WT}1~ 말고도 떠올린 게 \n하나 더 있어!뭔지 알아?\n에헤헤 실은 말이야… \n나 무희가 되고 싶어!\n흐름을 타고 시간 날 때마다 \n노래에 맞춰 연습해서 \n아무튼 멋진 무희가 될 거야!\n그러니까 초코보… \n키 커서 추는 내 춤 보러 와 줘!
470	초코보 씨께 편지를 쓰며\n당신 덕분에 저는 소중한 것을\n떠올릴 수 있었어요\n타인을 소중히 여기는 마음이에요\n안타깝게도 제게 부족했던 건\n이 마음을 전할 용기였어요\n앞으로는 {ESC}PK}1~전하고픈{ESC}WT}1~ {ESC}PK}1~마음{ESC}WT}1~을\n말로 전해 가려고 해요\n고마웠어요
471	쓰디쓰군 네게 구해지다니\n요새 강해졌구나 초코보!\n쿠엣 하던 녀석이… 분하지만\n지금 싸우면 케이오당할지도…\n\n…다만 지금은 감사하지\n그 추억을 이름을\n떠올리게 해 줘서 고맙다\n추억이라는 카드야말로 나를\n{ESC}PK}1~강하고{ESC}WT}1~ {ESC}PK}1~고귀하게{ESC}WT}1~ 만든다 쿠훗
472	볼그가 쓰라고 세게 재촉해서\n쓰긴 쓰는데…\n솔직히 뭘 써야 할지\n모르겠어 카드나 쓸 걸\n이런 거 딱히 고맙지도 않고\n하지만 남이 시켜서 쓰는 것보다\n본심을 노출하는 게 낫잖아?\n다행히 그대로 끝나지 않은 건\n{ESC}PK}1~세계의{ESC}WT}1~ {ESC}PK}1~보물{ESC}WT}1~만큼 고마워\n우습지만… 그럼 안녕!
475	나는 지크 \n사람들을 지키는 방패가 되고 \n사람들을 보살피는 검이 되어 \n우직하게 기사의 길을 \n걸어 왔다 \n이 편지를 찾은 자여 \n나의 기억을 네게 주노라 \n나의 기술로 {ESC}PK}1~희망의{ESC}WT}1~ {ESC}PK}1~별{ESC}WT}1~인 \n이 마을을 보호해 주시오
